order_id,order_date,customer_id,category,product,unit_price,quantity,discount_pct,total_amount,payment_method,status,year,month,month_name,quarter,day_of_week,is_weekend
ORD-014678,2025-03-07,CUST-0337,Electronics,Tablet,50273.45,2,5,95519.56,UPI,Delivered,2025,3,March,1,Friday,False
ORD-014679,2025-03-07,CUST-0427,Clothing,Jacket,3794.75,2,0,7589.5,Wallet,Delivered,2025,3,March,1,Friday,False
ORD-014680,2025-03-07,CUST-0845,Home & Kitchen,Cookware Set,12263.97,4,0,49055.88,Credit Card,Delivered,2025,3,March,1,Friday,False
ORD-014681,2025-03-07,CUST-0209,Home & Kitchen,Bedsheet,11307.23,3,10,30529.52,Wallet,Delivered,2025,3,March,1,Friday,False
ORD-014682,2025-03-07,CUST-0215,Electronics,Laptop,48917.84,3,5,139415.84,Wallet,Returned,2025,3,March,1,Friday,False
ORD-014683,2025-03-07,CUST-0635,Books,Biography,265.82,4,0,1063.28,Wallet,Delivered,2025,3,March,1,Friday,False
ORD-014684,2025-03-07,CUST-0423,Books,Technical Guide,332.01,3,0,996.03,Cash on Delivery,Delivered,2025,3,March,1,Friday,False
ORD-014685,2025-03-07,CUST-0073,Electronics,Tablet,43689.29,4,0,174757.16,Wallet,Cancelled,2025,3,March,1,Friday,False
ORD-014686,2025-03-07,CUST-1746,Home & Kitchen,Bedsheet,14589.87,5,0,72949.35,Credit Card,Delivered,2025,3,March,1,Friday,False
ORD-014687,2025-03-07,CUST-0823,Sports,Cycling Helmet,3417.16,3,0,10251.48,Cash on Delivery,Delivered,2025,3,March,1,Friday,False
ORD-014688,2025-03-07,CUST-0786,Electronics,Headphones,68749.3,1,0,68749.3,Credit Card,Delivered,2025,3,March,1,Friday,False
ORD-014689,2025-03-07,CUST-1630,Electronics,Smartphone,78224.64,3,0,234673.92,UPI,Cancelled,2025,3,March,1,Friday,False
ORD-014690,2025-03-07,CUST-0938,Books,Fiction Novel,1423.25,6,15,7258.58,Net Banking,Delivered,2025,3,March,1,Friday,False
ORD-014691,2025-03-07,CUST-1772,Clothing,Shoes,1872.68,3,0,5618.04,UPI,Delivered,2025,3,March,1,Friday,False
ORD-014692,2025-03-07,CUST-1690,Sports,Cricket Bat,5864.97,4,0,23459.88,UPI,Delivered,2025,3,March,1,Friday,False
ORD-014693,2025-03-07,CUST-1298,Home & Kitchen,Curtains,16404.73,2,20,26247.57,Credit Card,Returned,2025,3,March,1,Friday,False
ORD-014694,2025-03-07,CUST-1749,Clothing,Shoes,3812.68,1,0,3812.68,UPI,Delivered,2025,3,March,1,Friday,False
ORD-014695,2025-03-07,CUST-1664,Clothing,Dress,1760.98,3,0,5282.94,Net Banking,Delivered,2025,3,March,1,Friday,False
ORD-014696,2025-03-07,CUST-1257,Electronics,Headphones,45750.06,1,0,45750.06,Credit Card,Delivered,2025,3,March,1,Friday,False
ORD-014697,2025-03-07,CUST-1065,Home & Kitchen,Curtains,9201.93,5,0,46009.65,UPI,Delivered,2025,3,March,1,Friday,False
ORD-014698,2025-03-07,CUST-1962,Home & Kitchen,Blender,11089.71,2,5,21070.45,Wallet,Returned,2025,3,March,1,Friday,False
ORD-014699,2025-03-07,CUST-0289,Clothing,Shorts,5646.16,5,0,28230.8,UPI,Delivered,2025,3,March,1,Friday,False
ORD-014700,2025-03-07,CUST-0555,Sports,Yoga Mat,2587.38,2,0,5174.76,Cash on Delivery,Delivered,2025,3,March,1,Friday,False
ORD-014701,2025-03-08,CUST-1294,Books,Children Book,681.81,3,0,2045.43,Credit Card,Delivered,2025,3,March,1,Saturday,True
ORD-014702,2025-03-08,CUST-0439,Clothing,Shoes,2641.21,2,25,3961.82,Net Banking,Delivered,2025,3,March,1,Saturday,True
ORD-014703,2025-03-08,CUST-1338,Sports,Dumbbell Set,7906.3,2,0,15812.6,Wallet,Delivered,2025,3,March,1,Saturday,True
ORD-014704,2025-03-08,CUST-1534,Books,Travel Guide,1479.45,1,20,1183.56,Net Banking,Delivered,2025,3,March,1,Saturday,True
ORD-014705,2025-03-08,CUST-1418,Sports,Cricket Bat,497.57,1,15,422.93,Credit Card,Delivered,2025,3,March,1,Saturday,True
ORD-014706,2025-03-08,CUST-0028,Electronics,Laptop,40667.56,2,0,81335.12,Cash on Delivery,Delivered,2025,3,March,1,Saturday,True
ORD-014707,2025-03-08,CUST-0270,Electronics,Smartwatch,51985.8,2,0,103971.6,UPI,Delivered,2025,3,March,1,Saturday,True
ORD-014708,2025-03-08,CUST-1491,Clothing,Jacket,2623.45,2,25,3935.18,UPI,Delivered,2025,3,March,1,Saturday,True
ORD-014709,2025-03-08,CUST-1946,Clothing,Sweater,2645.25,2,20,4232.4,Cash on Delivery,Delivered,2025,3,March,1,Saturday,True
ORD-014710,2025-03-08,CUST-0074,Sports,Yoga Mat,2495.58,4,0,9982.32,Credit Card,Returned,2025,3,March,1,Saturday,True
ORD-014711,2025-03-08,CUST-1681,Electronics,Power Bank,40932.28,3,5,116657.0,Cash on Delivery,Returned,2025,3,March,1,Saturday,True
ORD-014712,2025-03-08,CUST-0674,Electronics,Tablet,56017.7,1,5,53216.81,UPI,Delivered,2025,3,March,1,Saturday,True
ORD-014713,2025-03-08,CUST-0246,Clothing,Dress,1721.27,2,0,3442.54,Cash on Delivery,Delivered,2025,3,March,1,Saturday,True
ORD-014714,2025-03-08,CUST-1806,Electronics,Smartwatch,18307.16,2,0,36614.32,Credit Card,Delivered,2025,3,March,1,Saturday,True
ORD-014715,2025-03-08,CUST-0410,Electronics,Laptop,88224.57,4,20,282318.62,UPI,Cancelled,2025,3,March,1,Saturday,True
ORD-014716,2025-03-08,CUST-0498,Electronics,Laptop,32455.41,3,0,97366.23,Cash on Delivery,Cancelled,2025,3,March,1,Saturday,True
ORD-014717,2025-03-08,CUST-1442,Electronics,Smartwatch,89619.88,5,0,448099.4,Net Banking,Delivered,2025,3,March,1,Saturday,True
ORD-014718,2025-03-08,CUST-1012,Clothing,Sweater,2739.86,3,20,6575.66,Wallet,Delivered,2025,3,March,1,Saturday,True
ORD-014719,2025-03-08,CUST-0211,Sports,Tennis Racket,4284.11,3,5,12209.71,Wallet,Delivered,2025,3,March,1,Saturday,True
ORD-014720,2025-03-08,CUST-0792,Books,Comic Book,1340.6,3,0,4021.8,Cash on Delivery,Delivered,2025,3,March,1,Saturday,True
ORD-014721,2025-03-08,CUST-1247,Clothing,T-Shirt,974.05,2,0,1948.1,UPI,Delivered,2025,3,March,1,Saturday,True
ORD-014722,2025-03-08,CUST-0360,Clothing,Shorts,310.94,1,0,310.94,Credit Card,Delivered,2025,3,March,1,Saturday,True
ORD-014723,2025-03-08,CUST-0582,Clothing,Sweater,4044.19,1,10,3639.77,Credit Card,Delivered,2025,3,March,1,Saturday,True
ORD-014724,2025-03-08,CUST-1044,Sports,Gym Bag,818.54,3,0,2455.62,UPI,Delivered,2025,3,March,1,Saturday,True
ORD-014725,2025-03-08,CUST-0423,Home & Kitchen,Lamp,593.79,1,0,593.79,Credit Card,Delivered,2025,3,March,1,Saturday,True
ORD-014726,2025-03-08,CUST-0121,Electronics,Headphones,64275.55,2,10,115695.99,Cash on Delivery,Delivered,2025,3,March,1,Saturday,True
ORD-014727,2025-03-08,CUST-0173,Sports,Running Shoes,2583.44,2,0,5166.88,UPI,Delivered,2025,3,March,1,Saturday,True
ORD-014728,2025-03-08,CUST-0034,Books,Technical Guide,668.91,3,5,1906.39,Wallet,Returned,2025,3,March,1,Saturday,True
ORD-014729,2025-03-09,CUST-0918,Electronics,USB Cable,76885.03,3,10,207589.58,UPI,Delivered,2025,3,March,1,Sunday,True
ORD-014730,2025-03-09,CUST-0071,Clothing,Shoes,349.45,2,5,663.96,Net Banking,Cancelled,2025,3,March,1,Sunday,True
ORD-014731,2025-03-09,CUST-0545,Home & Kitchen,Lamp,892.87,2,0,1785.74,Net Banking,Returned,2025,3,March,1,Sunday,True
ORD-014732,2025-03-09,CUST-0774,Electronics,Smartwatch,25956.69,4,0,103826.76,Credit Card,Delivered,2025,3,March,1,Sunday,True
ORD-014733,2025-03-09,CUST-0784,Clothing,T-Shirt,5289.97,2,0,10579.94,Credit Card,Delivered,2025,3,March,1,Sunday,True
ORD-014734,2025-03-09,CUST-0968,Home & Kitchen,Lamp,14271.69,2,0,28543.38,Credit Card,Delivered,2025,3,March,1,Sunday,True
ORD-014735,2025-03-09,CUST-1645,Books,Technical Guide,325.07,2,0,650.14,UPI,Delivered,2025,3,March,1,Sunday,True
ORD-014736,2025-03-09,CUST-0535,Sports,Tennis Racket,3702.58,3,5,10552.35,Net Banking,Delivered,2025,3,March,1,Sunday,True
ORD-014737,2025-03-09,CUST-1682,Electronics,Smartphone,75402.76,1,10,67862.48,Credit Card,Delivered,2025,3,March,1,Sunday,True
ORD-014738,2025-03-09,CUST-0014,Home & Kitchen,Blender,4895.77,3,15,12484.21,UPI,Delivered,2025,3,March,1,Sunday,True
ORD-014739,2025-03-09,CUST-1330,Sports,Cricket Bat,8949.14,4,0,35796.56,UPI,Delivered,2025,3,March,1,Sunday,True
ORD-014740,2025-03-09,CUST-1853,Home & Kitchen,Storage Box,2174.25,1,0,2174.25,UPI,Delivered,2025,3,March,1,Sunday,True
ORD-014741,2025-03-09,CUST-1572,Home & Kitchen,Blender,3256.97,4,20,10422.3,UPI,Delivered,2025,3,March,1,Sunday,True
ORD-014742,2025-03-09,CUST-0271,Electronics,Power Bank,30894.96,1,0,30894.96,Credit Card,Delivered,2025,3,March,1,Sunday,True
ORD-014743,2025-03-09,CUST-1797,Books,Cookbook,553.39,6,20,2656.27,UPI,Returned,2025,3,March,1,Sunday,True
ORD-014744,2025-03-09,CUST-1077,Home & Kitchen,Curtains,13014.73,2,0,26029.46,Credit Card,Cancelled,2025,3,March,1,Sunday,True
ORD-014745,2025-03-09,CUST-1518,Electronics,Smartphone,68611.47,3,15,174959.25,UPI,Delivered,2025,3,March,1,Sunday,True
ORD-014746,2025-03-09,CUST-1584,Sports,Dumbbell Set,310.06,2,0,620.12,Cash on Delivery,Delivered,2025,3,March,1,Sunday,True
ORD-014747,2025-03-09,CUST-0463,Sports,Running Shoes,3476.84,2,0,6953.68,UPI,Returned,2025,3,March,1,Sunday,True
ORD-014748,2025-03-09,CUST-0523,Clothing,Shoes,4159.99,3,0,12479.97,UPI,Delivered,2025,3,March,1,Sunday,True
ORD-014749,2025-03-09,CUST-0770,Books,Children Book,1206.55,1,0,1206.55,UPI,Delivered,2025,3,March,1,Sunday,True
ORD-014750,2025-03-09,CUST-0855,Home & Kitchen,Lamp,630.68,3,20,1513.63,Net Banking,Delivered,2025,3,March,1,Sunday,True
ORD-014751,2025-03-09,CUST-0792,Clothing,Shoes,293.57,3,0,880.71,UPI,Delivered,2025,3,March,1,Sunday,True
ORD-014752,2025-03-09,CUST-1746,Clothing,Shoes,3836.09,6,0,23016.54,Wallet,Delivered,2025,3,March,1,Sunday,True
ORD-014753,2025-03-09,CUST-1348,Sports,Gym Bag,3216.09,5,0,16080.45,Wallet,Delivered,2025,3,March,1,Sunday,True
ORD-014754,2025-03-09,CUST-1871,Clothing,Dress,412.58,3,0,1237.74,Credit Card,Cancelled,2025,3,March,1,Sunday,True
ORD-014755,2025-03-09,CUST-1548,Clothing,T-Shirt,1475.02,4,0,5900.08,Net Banking,Delivered,2025,3,March,1,Sunday,True
ORD-014756,2025-03-09,CUST-0443,Electronics,Headphones,1756.62,3,0,5269.86,Credit Card,Delivered,2025,3,March,1,Sunday,True
ORD-014757,2025-03-09,CUST-0251,Clothing,Socks,2849.4,2,20,4559.04,UPI,Delivered,2025,3,March,1,Sunday,True
ORD-014758,2025-03-09,CUST-1859,Clothing,Shorts,3252.39,1,20,2601.91,Credit Card,Delivered,2025,3,March,1,Sunday,True
ORD-014759,2025-03-09,CUST-0160,Sports,Dumbbell Set,6427.36,4,25,19282.08,Cash on Delivery,Delivered,2025,3,March,1,Sunday,True
ORD-014760,2025-03-09,CUST-0036,Clothing,Dress,265.79,2,0,531.58,Credit Card,Delivered,2025,3,March,1,Sunday,True
ORD-014761,2025-03-09,CUST-1685,Home & Kitchen,Blender,2068.57,4,0,8274.28,UPI,Delivered,2025,3,March,1,Sunday,True
ORD-014762,2025-03-09,CUST-0880,Clothing,Jacket,1862.52,2,0,3725.04,Credit Card,Delivered,2025,3,March,1,Sunday,True
ORD-014763,2025-03-09,CUST-1222,Home & Kitchen,Vacuum Cleaner,4969.35,4,15,16895.79,Credit Card,Delivered,2025,3,March,1,Sunday,True
ORD-014764,2025-03-10,CUST-1474,Books,Cookbook,750.51,4,0,3002.04,Credit Card,Delivered,2025,3,March,1,Monday,False
ORD-014765,2025-03-10,CUST-1402,Sports,Cycling Helmet,7859.36,1,0,7859.36,Credit Card,Delivered,2025,3,March,1,Monday,False
ORD-014766,2025-03-10,CUST-1270,Electronics,Power Bank,14163.6,2,0,28327.2,Wallet,Cancelled,2025,3,March,1,Monday,False
ORD-014767,2025-03-10,CUST-0393,Sports,Skipping Rope,1805.41,1,20,1444.33,Cash on Delivery,Delivered,2025,3,March,1,Monday,False
ORD-014768,2025-03-10,CUST-1228,Clothing,Jacket,1806.6,3,0,5419.8,Credit Card,Delivered,2025,3,March,1,Monday,False
ORD-014769,2025-03-10,CUST-0044,Sports,Tennis Racket,680.91,2,0,1361.82,Wallet,Delivered,2025,3,March,1,Monday,False
ORD-014770,2025-03-10,CUST-0315,Sports,Running Shoes,1061.56,3,0,3184.68,Cash on Delivery,Delivered,2025,3,March,1,Monday,False
ORD-014771,2025-03-10,CUST-0408,Clothing,Jacket,3780.04,1,0,3780.04,Credit Card,Delivered,2025,3,March,1,Monday,False
ORD-014772,2025-03-10,CUST-0895,Home & Kitchen,Storage Box,2077.63,3,0,6232.89,UPI,Delivered,2025,3,March,1,Monday,False
ORD-014773,2025-03-10,CUST-1855,Sports,Dumbbell Set,1740.38,3,5,4960.08,Credit Card,Cancelled,2025,3,March,1,Monday,False
ORD-014774,2025-03-10,CUST-0206,Clothing,Shorts,1488.14,3,0,4464.42,Cash on Delivery,Delivered,2025,3,March,1,Monday,False
ORD-014775,2025-03-10,CUST-1265,Electronics,Laptop,82620.57,5,0,413102.85,UPI,Delivered,2025,3,March,1,Monday,False
ORD-014776,2025-03-10,CUST-0041,Clothing,Shoes,1277.44,1,0,1277.44,Net Banking,Delivered,2025,3,March,1,Monday,False
ORD-014777,2025-03-10,CUST-0588,Clothing,Sweater,3196.42,2,25,4794.63,Credit Card,Delivered,2025,3,March,1,Monday,False
ORD-014778,2025-03-10,CUST-0714,Books,Technical Guide,906.25,1,0,906.25,UPI,Cancelled,2025,3,March,1,Monday,False
ORD-014779,2025-03-10,CUST-1387,Clothing,Jacket,959.17,1,0,959.17,Credit Card,Delivered,2025,3,March,1,Monday,False
ORD-014780,2025-03-10,CUST-0898,Sports,Dumbbell Set,4408.71,3,5,12564.82,UPI,Delivered,2025,3,March,1,Monday,False
ORD-014781,2025-03-10,CUST-0095,Clothing,Jacket,1351.66,4,25,4054.98,Cash on Delivery,Delivered,2025,3,March,1,Monday,False
ORD-014782,2025-03-10,CUST-0540,Home & Kitchen,Bedsheet,8404.43,4,0,33617.72,Wallet,Delivered,2025,3,March,1,Monday,False
ORD-014783,2025-03-10,CUST-1168,Books,Comic Book,249.87,2,10,449.77,Wallet,Delivered,2025,3,March,1,Monday,False
ORD-014784,2025-03-10,CUST-0059,Electronics,Smartwatch,61092.17,2,0,122184.34,Cash on Delivery,Delivered,2025,3,March,1,Monday,False
ORD-014785,2025-03-10,CUST-1665,Electronics,Bluetooth Speaker,26612.22,2,0,53224.44,UPI,Delivered,2025,3,March,1,Monday,False
ORD-014786,2025-03-10,CUST-0854,Electronics,Headphones,21129.41,2,10,38032.94,UPI,Delivered,2025,3,March,1,Monday,False
ORD-014787,2025-03-10,CUST-0509,Electronics,Power Bank,63409.01,2,10,114136.22,UPI,Delivered,2025,3,March,1,Monday,False
ORD-014788,2025-03-10,CUST-0513,Home & Kitchen,Blender,10616.95,2,5,20172.21,Credit Card,Delivered,2025,3,March,1,Monday,False
ORD-014789,2025-03-10,CUST-0799,Electronics,Power Bank,75443.98,4,15,256509.53,Cash on Delivery,Delivered,2025,3,March,1,Monday,False
ORD-014790,2025-03-10,CUST-1046,Sports,Skipping Rope,5352.77,3,25,12043.73,UPI,Delivered,2025,3,March,1,Monday,False
ORD-014791,2025-03-10,CUST-0738,Sports,Skipping Rope,6859.12,2,0,13718.24,Wallet,Cancelled,2025,3,March,1,Monday,False
ORD-014792,2025-03-10,CUST-1228,Clothing,Shoes,3039.07,2,0,6078.14,Credit Card,Returned,2025,3,March,1,Monday,False
ORD-014793,2025-03-10,CUST-0699,Electronics,USB Cable,71881.56,2,10,129386.81,UPI,Delivered,2025,3,March,1,Monday,False
ORD-014794,2025-03-10,CUST-0887,Clothing,Jeans,3406.13,3,0,10218.39,Wallet,Cancelled,2025,3,March,1,Monday,False
ORD-014795,2025-03-10,CUST-0471,Books,Cookbook,1073.65,2,0,2147.3,UPI,Delivered,2025,3,March,1,Monday,False
ORD-014796,2025-03-10,CUST-0284,Home & Kitchen,Bedsheet,11576.14,4,0,46304.56,Net Banking,Returned,2025,3,March,1,Monday,False
ORD-014797,2025-03-10,CUST-0372,Electronics,Tablet,35777.31,3,0,107331.93,UPI,Delivered,2025,3,March,1,Monday,False
ORD-014798,2025-03-10,CUST-1522,Electronics,Smartwatch,75110.71,4,0,300442.84,Wallet,Delivered,2025,3,March,1,Monday,False
ORD-014799,2025-03-10,CUST-1356,Electronics,Smartphone,15148.82,3,15,38629.49,Net Banking,Delivered,2025,3,March,1,Monday,False
ORD-014800,2025-03-10,CUST-1051,Clothing,T-Shirt,773.0,1,20,618.4,Cash on Delivery,Cancelled,2025,3,March,1,Monday,False
ORD-014801,2025-03-10,CUST-0855,Clothing,Shorts,4774.91,2,10,8594.84,UPI,Delivered,2025,3,March,1,Monday,False
ORD-014802,2025-03-11,CUST-0129,Books,Children Book,829.85,1,0,829.85,UPI,Delivered,2025,3,March,1,Tuesday,False
ORD-014803,2025-03-11,CUST-1404,Electronics,USB Cable,79716.88,2,10,143490.38,Credit Card,Delivered,2025,3,March,1,Tuesday,False
ORD-014804,2025-03-11,CUST-0507,Electronics,Smartwatch,88133.26,4,0,352533.04,UPI,Delivered,2025,3,March,1,Tuesday,False
ORD-014805,2025-03-11,CUST-1899,Sports,Running Shoes,261.19,2,0,522.38,UPI,Cancelled,2025,3,March,1,Tuesday,False
ORD-014806,2025-03-11,CUST-1922,Sports,Tennis Racket,6019.17,2,0,12038.34,UPI,Delivered,2025,3,March,1,Tuesday,False
ORD-014807,2025-03-11,CUST-1119,Home & Kitchen,Toaster,1804.82,3,25,4060.84,UPI,Delivered,2025,3,March,1,Tuesday,False
ORD-014808,2025-03-11,CUST-0578,Books,Comic Book,194.99,2,0,389.98,Credit Card,Delivered,2025,3,March,1,Tuesday,False
ORD-014809,2025-03-11,CUST-1201,Clothing,Shoes,4104.62,4,0,16418.48,Credit Card,Delivered,2025,3,March,1,Tuesday,False
ORD-014810,2025-03-11,CUST-0473,Sports,Dumbbell Set,7520.42,6,0,45122.52,Cash on Delivery,Delivered,2025,3,March,1,Tuesday,False
ORD-014811,2025-03-11,CUST-1510,Sports,Dumbbell Set,4587.97,5,25,17204.89,UPI,Delivered,2025,3,March,1,Tuesday,False
ORD-014812,2025-03-11,CUST-1008,Books,Cookbook,709.35,1,0,709.35,UPI,Delivered,2025,3,March,1,Tuesday,False
ORD-014813,2025-03-11,CUST-1299,Electronics,USB Cable,13167.48,2,0,26334.96,UPI,Delivered,2025,3,March,1,Tuesday,False
ORD-014814,2025-03-11,CUST-0668,Clothing,Socks,1767.01,2,0,3534.02,Cash on Delivery,Delivered,2025,3,March,1,Tuesday,False
ORD-014815,2025-03-11,CUST-1990,Electronics,USB Cable,50347.4,1,0,50347.4,UPI,Delivered,2025,3,March,1,Tuesday,False
ORD-014816,2025-03-11,CUST-1447,Home & Kitchen,Lamp,5538.52,2,0,11077.04,UPI,Delivered,2025,3,March,1,Tuesday,False
ORD-014817,2025-03-11,CUST-1555,Electronics,Laptop,81471.54,3,0,244414.62,Wallet,Delivered,2025,3,March,1,Tuesday,False
ORD-014818,2025-03-11,CUST-1919,Home & Kitchen,Cookware Set,12523.52,1,0,12523.52,Credit Card,Delivered,2025,3,March,1,Tuesday,False
ORD-014819,2025-03-11,CUST-1908,Electronics,Smartphone,61517.99,3,20,147643.18,Cash on Delivery,Delivered,2025,3,March,1,Tuesday,False
ORD-014820,2025-03-11,CUST-0320,Books,Travel Guide,180.55,1,0,180.55,Net Banking,Delivered,2025,3,March,1,Tuesday,False
ORD-014821,2025-03-11,CUST-0058,Home & Kitchen,Storage Box,2796.39,3,0,8389.17,Credit Card,Delivered,2025,3,March,1,Tuesday,False
ORD-014822,2025-03-11,CUST-0273,Electronics,USB Cable,46009.63,2,0,92019.26,UPI,Delivered,2025,3,March,1,Tuesday,False
ORD-014823,2025-03-11,CUST-1222,Books,Self-Help,265.8,3,15,677.79,Wallet,Delivered,2025,3,March,1,Tuesday,False
ORD-014824,2025-03-11,CUST-1103,Electronics,Tablet,85039.21,1,5,80787.25,Net Banking,Delivered,2025,3,March,1,Tuesday,False
ORD-014825,2025-03-11,CUST-0982,Electronics,Power Bank,28242.87,3,0,84728.61,Cash on Delivery,Delivered,2025,3,March,1,Tuesday,False
ORD-014826,2025-03-11,CUST-0041,Clothing,Jeans,303.5,2,20,485.6,Credit Card,Delivered,2025,3,March,1,Tuesday,False
ORD-014827,2025-03-11,CUST-0738,Home & Kitchen,Blender,1790.02,1,5,1700.52,Credit Card,Delivered,2025,3,March,1,Tuesday,False
ORD-014828,2025-03-11,CUST-1797,Electronics,Laptop,66525.83,4,0,266103.32,Wallet,Returned,2025,3,March,1,Tuesday,False
ORD-014829,2025-03-11,CUST-1269,Clothing,Socks,3903.73,2,15,6636.34,UPI,Delivered,2025,3,March,1,Tuesday,False
ORD-014830,2025-03-11,CUST-1047,Clothing,T-Shirt,240.17,4,0,960.68,Credit Card,Delivered,2025,3,March,1,Tuesday,False
ORD-014831,2025-03-11,CUST-0709,Sports,Cycling Helmet,7327.69,2,0,14655.38,UPI,Delivered,2025,3,March,1,Tuesday,False
ORD-014832,2025-03-11,CUST-0236,Clothing,T-Shirt,3780.37,1,0,3780.37,Cash on Delivery,Delivered,2025,3,March,1,Tuesday,False
ORD-014833,2025-03-11,CUST-0126,Clothing,Shoes,1186.21,3,0,3558.63,Credit Card,Delivered,2025,3,March,1,Tuesday,False
ORD-014834,2025-03-11,CUST-0778,Home & Kitchen,Vacuum Cleaner,2183.06,5,0,10915.3,Credit Card,Delivered,2025,3,March,1,Tuesday,False
ORD-014835,2025-03-12,CUST-0836,Home & Kitchen,Storage Box,2744.62,3,0,8233.86,Cash on Delivery,Delivered,2025,3,March,1,Wednesday,False
ORD-014836,2025-03-12,CUST-0140,Electronics,Smartphone,81482.83,4,0,325931.32,Net Banking,Delivered,2025,3,March,1,Wednesday,False
ORD-014837,2025-03-12,CUST-0879,Electronics,Laptop,4875.08,1,0,4875.08,Credit Card,Returned,2025,3,March,1,Wednesday,False
ORD-014838,2025-03-12,CUST-0394,Clothing,Shorts,3997.12,1,0,3997.12,Credit Card,Returned,2025,3,March,1,Wednesday,False
ORD-014839,2025-03-12,CUST-0828,Home & Kitchen,Blender,1256.1,1,15,1067.68,UPI,Returned,2025,3,March,1,Wednesday,False
ORD-014840,2025-03-12,CUST-0127,Electronics,Bluetooth Speaker,61583.97,2,0,123167.94,Wallet,Delivered,2025,3,March,1,Wednesday,False
ORD-014841,2025-03-12,CUST-1822,Clothing,Shorts,2143.71,2,0,4287.42,Credit Card,Delivered,2025,3,March,1,Wednesday,False
ORD-014842,2025-03-12,CUST-1138,Electronics,Headphones,58596.43,4,15,199227.86,Credit Card,Delivered,2025,3,March,1,Wednesday,False
ORD-014843,2025-03-12,CUST-1944,Home & Kitchen,Toaster,1334.19,1,0,1334.19,UPI,Delivered,2025,3,March,1,Wednesday,False
ORD-014844,2025-03-12,CUST-0837,Clothing,Socks,1753.78,6,0,10522.68,Wallet,Cancelled,2025,3,March,1,Wednesday,False
ORD-014845,2025-03-12,CUST-0525,Books,Technical Guide,927.84,3,20,2226.82,Wallet,Delivered,2025,3,March,1,Wednesday,False
ORD-014846,2025-03-12,CUST-1252,Home & Kitchen,Blender,15347.55,2,10,27625.59,Credit Card,Delivered,2025,3,March,1,Wednesday,False
ORD-014847,2025-03-12,CUST-1545,Home & Kitchen,Curtains,847.77,5,15,3603.02,Net Banking,Delivered,2025,3,March,1,Wednesday,False
ORD-014848,2025-03-12,CUST-0146,Home & Kitchen,Bedsheet,11522.47,3,0,34567.41,Credit Card,Delivered,2025,3,March,1,Wednesday,False
ORD-014849,2025-03-12,CUST-1187,Home & Kitchen,Lamp,15897.83,1,0,15897.83,UPI,Delivered,2025,3,March,1,Wednesday,False
ORD-014850,2025-03-12,CUST-0735,Electronics,Tablet,25257.95,4,25,75773.85,Credit Card,Delivered,2025,3,March,1,Wednesday,False
ORD-014851,2025-03-12,CUST-0728,Books,Comic Book,660.5,3,0,1981.5,UPI,Delivered,2025,3,March,1,Wednesday,False
ORD-014852,2025-03-12,CUST-1924,Sports,Dumbbell Set,2511.86,2,0,5023.72,UPI,Delivered,2025,3,March,1,Wednesday,False
ORD-014853,2025-03-12,CUST-0169,Clothing,Dress,4373.06,1,0,4373.06,Credit Card,Delivered,2025,3,March,1,Wednesday,False
ORD-014854,2025-03-12,CUST-1562,Electronics,Bluetooth Speaker,85087.84,4,15,289298.66,UPI,Delivered,2025,3,March,1,Wednesday,False
ORD-014855,2025-03-12,CUST-1149,Home & Kitchen,Vacuum Cleaner,12205.1,2,20,19528.16,UPI,Delivered,2025,3,March,1,Wednesday,False
ORD-014856,2025-03-12,CUST-0300,Clothing,T-Shirt,1252.09,1,25,939.07,Credit Card,Delivered,2025,3,March,1,Wednesday,False
ORD-014857,2025-03-12,CUST-1274,Electronics,USB Cable,72466.32,3,10,195659.06,UPI,Delivered,2025,3,March,1,Wednesday,False
ORD-014858,2025-03-12,CUST-0938,Sports,Yoga Mat,3708.75,4,15,12609.75,Cash on Delivery,Delivered,2025,3,March,1,Wednesday,False
ORD-014859,2025-03-12,CUST-0522,Home & Kitchen,Bedsheet,14740.31,3,20,35376.74,Wallet,Delivered,2025,3,March,1,Wednesday,False
ORD-014860,2025-03-12,CUST-0105,Books,Comic Book,395.01,4,0,1580.04,Net Banking,Delivered,2025,3,March,1,Wednesday,False
ORD-014861,2025-03-12,CUST-0618,Books,Self-Help,1356.7,3,0,4070.1,Cash on Delivery,Returned,2025,3,March,1,Wednesday,False
ORD-014862,2025-03-13,CUST-0969,Clothing,Socks,1196.95,6,20,5745.36,Net Banking,Delivered,2025,3,March,1,Thursday,False
ORD-014863,2025-03-13,CUST-1537,Clothing,Socks,3503.04,2,20,5604.86,Credit Card,Delivered,2025,3,March,1,Thursday,False
ORD-014864,2025-03-13,CUST-1718,Electronics,Bluetooth Speaker,15234.13,2,5,28944.85,UPI,Delivered,2025,3,March,1,Thursday,False
ORD-014865,2025-03-13,CUST-1936,Books,Biography,733.72,4,0,2934.88,UPI,Delivered,2025,3,March,1,Thursday,False
ORD-014866,2025-03-13,CUST-0506,Clothing,T-Shirt,1300.65,2,5,2471.24,Credit Card,Delivered,2025,3,March,1,Thursday,False
ORD-014867,2025-03-13,CUST-0302,Home & Kitchen,Curtains,5708.2,2,25,8562.3,UPI,Delivered,2025,3,March,1,Thursday,False
ORD-014868,2025-03-13,CUST-0653,Clothing,T-Shirt,1462.41,3,0,4387.23,Net Banking,Delivered,2025,3,March,1,Thursday,False
